ReactomeID,Description,GeneRatio,BgRatio,pvalue,padj,geneID,geneName,EntrezID,Count,Up,Up_Gene_id,Down,Down_Gene_id
R-MMU-197264,Nicotinamide salvaging,1|294,19|8067,0.506477608,0.95752707,ENSMUSG00000032271,Nnmt,18113,1,0,,1,ENSMUSG00000032271
R-MMU-1980143,Signaling by NOTCH1,1|294,19|8067,0.506477608,0.95752707,ENSMUSG00000029603,Dtx1,14357,1,0,,1,ENSMUSG00000029603
R-MMU-198753,ERK/MAPK targets,1|294,19|8067,0.506477608,0.95752707,ENSMUSG00000019960,Dusp6,67603,1,1,ENSMUSG00000019960,0,
R-MMU-392170,ADP signalling through P2Y purinoceptor 12,1|294,19|8067,0.506477608,0.95752707,ENSMUSG00000032562,Gnai2,14678,1,0,,1,ENSMUSG00000032562
R-MMU-74259,Purine catabolism,1|294,19|8067,0.506477608,0.95752707,ENSMUSG00000032420,Nt5e,23959,1,0,,1,ENSMUSG00000032420
R-MMU-912526,Interleukin receptor SHC signaling,1|294,19|8067,0.506477608,0.95752707,ENSMUSG00000041417,Pik3r1,18708,1,0,,1,ENSMUSG00000041417
R-MMU-380108,Chemokine receptors bind chemokines,2|294,47|8067,0.515463554,0.95752707,ENSMUSG00000043953/ENSMUSG00000023078,Ccrl2/Cxcl13,54199/55985,2,0,,2,ENSMUSG00000043953/ENSMUSG00000023078
R-MMU-140875,Common Pathway of Fibrin Clot Formation,1|294,20|8067,0.524506383,0.95752707,ENSMUSG00000026715,Serpinc1,11905,1,0,,1,ENSMUSG00000026715
R-MMU-1482801,Acyl chain remodelling of PS,1|294,20|8067,0.524506383,0.95752707,ENSMUSG00000028749,Pla2g2f,26971,1,1,ENSMUSG00000028749,0,
R-MMU-166663,Initial triggering of complement,1|294,20|8067,0.524506383,0.95752707,ENSMUSG00000036896,C1qc,12262,1,0,,1,ENSMUSG00000036896
R-MMU-2028269,Signaling by Hippo,1|294,20|8067,0.524506383,0.95752707,ENSMUSG00000041688,Amot,27494,1,0,,1,ENSMUSG00000041688
R-MMU-400042,"Adrenaline,noradrenaline inhibits insulin secretion",1|294,20|8067,0.524506383,0.95752707,ENSMUSG00000032562,Gnai2,14678,1,0,,1,ENSMUSG00000032562
R-MMU-5654700,FRS-mediated FGFR2 signaling,1|294,20|8067,0.524506383,0.95752707,ENSMUSG00000022101,Fgf17,14171,1,0,,1,ENSMUSG00000022101
R-MMU-112310,Neurotransmitter release cycle,2|294,48|8067,0.526816756,0.95752707,ENSMUSG00000030108/ENSMUSG00000005357,Slc6a13/Slc1a6,14412/20513,2,0,,2,ENSMUSG00000030108/ENSMUSG00000005357
R-MMU-1793185,Chondroitin sulfate/dermatan sulfate metabolism,2|294,48|8067,0.526816756,0.95752707,ENSMUSG00000058571/ENSMUSG00000010051,Gpc6/Hyal1,23888/15586,2,0,,2,ENSMUSG00000058571/ENSMUSG00000010051
R-MMU-6806667,Metabolism of fat-soluble vitamins,2|294,48|8067,0.526816756,0.95752707,ENSMUSG00000058571/ENSMUSG00000002985,Gpc6/Apoe,23888/11816,2,0,,2,ENSMUSG00000058571/ENSMUSG00000002985
R-MMU-5357801,Programmed Cell Death,4|294,104|8067,0.52855252,0.95752707,ENSMUSG00000024521/ENSMUSG00000028063/ENSMUSG00000040093/ENSMUSG00000054717,Pmaip1/Lmna/Bmf/Hmgb2,58801/16905/171543/97165,4,0,,4,ENSMUSG00000024521/ENSMUSG00000028063/ENSMUSG00000040093/ENSMUSG00000054717
R-MMU-168898,Toll-like Receptor Cascades,5|294,133|8067,0.536375183,0.95752707,ENSMUSG00000019960/ENSMUSG00000038642/ENSMUSG00000000290/ENSMUSG00000027995/ENSMUSG00000064289,Dusp6/Ctss/Itgb2/Tlr2/Tank,67603/13040/16414/24088/21353,5,2,ENSMUSG00000019960/ENSMUSG00000064289,3,ENSMUSG00000038642/ENSMUSG00000000290/ENSMUSG00000027995
R-MMU-6805567,Keratinization,3|294,77|8067,0.536494336,0.95752707,ENSMUSG00000046834/ENSMUSG00000109859/ENSMUSG00000044430,Krt1/Gm45618/Klk12,16678/108167466/69511,3,1,ENSMUSG00000044430,2,ENSMUSG00000046834/ENSMUSG00000109859
R-MMU-193648,NRAGE signals death through JNK,2|294,49|8067,0.537989311,0.95752707,ENSMUSG00000054901/ENSMUSG00000020611,Arhgef33/Gna13,381112/14674,2,0,,2,ENSMUSG00000054901/ENSMUSG00000020611
R-MMU-383280,Nuclear Receptor transcription pathway,2|294,49|8067,0.537989311,0.95752707,ENSMUSG00000037992/ENSMUSG00000032238,Rara/Rora,19401/19883,2,1,ENSMUSG00000037992,1,ENSMUSG00000032238
R-MMU-983189,Kinesins,2|294,49|8067,0.537989311,0.95752707,ENSMUSG00000032254/ENSMUSG00000040714,Kif23/Klc3,71819/232943,2,0,,2,ENSMUSG00000032254/ENSMUSG00000040714
R-MMU-2024096,HS-GAG degradation,1|294,21|8067,0.541878711,0.95752707,ENSMUSG00000058571,Gpc6,23888,1,0,,1,ENSMUSG00000058571
R-MMU-211981,Xenobiotics,1|294,21|8067,0.541878711,0.95752707,ENSMUSG00000060407,Cyp2a12,13085,1,0,,1,ENSMUSG00000060407
R-MMU-428930,Thromboxane signalling through TP receptor,1|294,21|8067,0.541878711,0.95752707,ENSMUSG00000020611,Gna13,14674,1,0,,1,ENSMUSG00000020611
R-MMU-6783589,Interleukin-6 family signaling,1|294,21|8067,0.541878711,0.95752707,ENSMUSG00000053113,Socs3,12702,1,0,,1,ENSMUSG00000053113
R-MMU-71403,Citric acid cycle (TCA cycle),1|294,21|8067,0.541878711,0.95752707,ENSMUSG00000061838,Suclg2,20917,1,0,,1,ENSMUSG00000061838
R-MMU-912631,Regulation of signaling by CBL,1|294,21|8067,0.541878711,0.95752707,ENSMUSG00000041417,Pik3r1,18708,1,0,,1,ENSMUSG00000041417
R-MMU-9613829,Chaperone Mediated Autophagy,1|294,21|8067,0.541878711,0.95752707,ENSMUSG00000028494,Plin2,11520,1,0,,1,ENSMUSG00000028494
R-MMU-2029480,Fcgamma receptor (FCGR) dependent phagocytosis,3|294,78|8067,0.545287158,0.95752707,ENSMUSG00000026656/ENSMUSG00000041417/ENSMUSG00000017670,Fcgr2b/Pik3r1/Elmo2,14130/18708/140579,3,1,ENSMUSG00000017670,2,ENSMUSG00000026656/ENSMUSG00000041417
R-MMU-2142753,Arachidonic acid metabolism,2|294,50|8067,0.548979267,0.95752707,ENSMUSG00000032667/ENSMUSG00000050737,Pon2/Ptges,330260/64292,2,0,,2,ENSMUSG00000032667/ENSMUSG00000050737
R-MMU-75153,Apoptotic execution phase,2|294,50|8067,0.548979267,0.95752707,ENSMUSG00000028063/ENSMUSG00000054717,Lmna/Hmgb2,16905/97165,2,0,,2,ENSMUSG00000028063/ENSMUSG00000054717
R-MMU-1266695,Interleukin-7 signaling,1|294,22|8067,0.558618415,0.95752707,ENSMUSG00000041417,Pik3r1,18708,1,0,,1,ENSMUSG00000041417
R-MMU-1296041,Activation of G protein gated Potassium channels,1|294,22|8067,0.558618415,0.95752707,ENSMUSG00000026824,Kcnj3,16519,1,1,ENSMUSG00000026824,0,
R-MMU-1296059,G protein gated Potassium channels,1|294,22|8067,0.558618415,0.95752707,ENSMUSG00000026824,Kcnj3,16519,1,1,ENSMUSG00000026824,0,
R-MMU-174417,Telomere C-strand (Lagging Strand) Synthesis,1|294,22|8067,0.558618415,0.95752707,ENSMUSG00000026134,Prim2,19076,1,0,,1,ENSMUSG00000026134
R-MMU-198725,Nuclear Events (kinase and transcription factor activation),1|294,22|8067,0.558618415,0.95752707,ENSMUSG00000019960,Dusp6,67603,1,1,ENSMUSG00000019960,0,
R-MMU-350054,Notch-HLH transcription pathway,1|294,22|8067,0.558618415,0.95752707,ENSMUSG00000038146,Notch3,18131,1,0,,1,ENSMUSG00000038146
R-MMU-389357,CD28 dependent PI3K/Akt signaling,1|294,22|8067,0.558618415,0.95752707,ENSMUSG00000041417,Pik3r1,18708,1,0,,1,ENSMUSG00000041417
R-MMU-69273,Cyclin A/B1/B2 associated events during G2/M transition,1|294,22|8067,0.558618415,0.95752707,ENSMUSG00000025358,Cdk2,12566,1,0,,1,ENSMUSG00000025358
R-MMU-997272,Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits,1|294,22|8067,0.558618415,0.95752707,ENSMUSG00000026824,Kcnj3,16519,1,1,ENSMUSG00000026824,0,
R-MMU-913531,Interferon Signaling,2|294,51|8067,0.559785056,0.95752707,ENSMUSG00000053113/ENSMUSG00000053819,Socs3/Camk2d,12702/108058,2,0,,2,ENSMUSG00000053113/ENSMUSG00000053819
R-MMU-913709,O-linked glycosylation of mucins,2|294,51|8067,0.559785056,0.95752707,ENSMUSG00000074569/ENSMUSG00000039774,Gcnt7/Galnt12,654821/230145,2,1,ENSMUSG00000074569,1,ENSMUSG00000039774
R-MMU-196849,Metabolism of water-soluble vitamins and cofactors,4|294,109|8067,0.565968136,0.965562437,ENSMUSG00000032271/ENSMUSG00000018042/ENSMUSG00000030088/ENSMUSG00000032420,Nnmt/Cyb5r3/Aldh1l1/Nt5e,18113/109754/107747/23959,4,0,,4,ENSMUSG00000032271/ENSMUSG00000018042/ENSMUSG00000030088/ENSMUSG00000032420
R-MMU-1638091,Heparan sulfate/heparin (HS-GAG) metabolism,2|294,52|8067,0.570405465,0.970354537,ENSMUSG00000058571/ENSMUSG00000033114,Gpc6/Slc35d2,23888/70484,2,0,,2,ENSMUSG00000058571/ENSMUSG00000033114
R-MMU-3238698,WNT ligand biogenesis and trafficking,1|294,23|8067,0.574748457,0.970354537,ENSMUSG00000028173,Wls,68151,1,0,,1,ENSMUSG00000028173
R-MMU-8956321,Nucleotide salvage,1|294,23|8067,0.574748457,0.970354537,ENSMUSG00000026839,Upp2,76654,1,0,,1,ENSMUSG00000026839
R-MMU-983695,Antigen activates B Cell Receptor (BCR) leading to generation of second messengers,1|294,23|8067,0.574748457,0.970354537,ENSMUSG00000041417,Pik3r1,18708,1,0,,1,ENSMUSG00000041417
R-MMU-69002,DNA Replication Pre-Initiation,3|294,82|8067,0.579467786,0.975787722,ENSMUSG00000026134/ENSMUSG00000006585/ENSMUSG00000025358,Prim2/Cdt1/Cdk2,19076/67177/12566,3,0,,3,ENSMUSG00000026134/ENSMUSG00000006585/ENSMUSG00000025358
R-MMU-193704,p75 NTR receptor-mediated signalling,3|294,83|8067,0.587757311,0.976832664,ENSMUSG00000054901/ENSMUSG00000010609/ENSMUSG00000020611,Arhgef33/Psen2/Gna13,381112/19165/14674,3,0,,3,ENSMUSG00000054901/ENSMUSG00000010609/ENSMUSG00000020611
R-MMU-180786,Extension of Telomeres,1|294,24|8067,0.590290967,0.976832664,ENSMUSG00000026134,Prim2,19076,1,0,,1,ENSMUSG00000026134
R-MMU-210500,Glutamate Neurotransmitter Release Cycle,1|294,24|8067,0.590290967,0.976832664,ENSMUSG00000005357,Slc1a6,20513,1,0,,1,ENSMUSG00000005357
R-MMU-373752,Netrin-1 signaling,1|294,24|8067,0.590290967,0.976832664,ENSMUSG00000020902,Ntn1,18208,1,0,,1,ENSMUSG00000020902
R-MMU-438066,"Unblocking of NMDA receptors, glutamate binding and activation",1|294,24|8067,0.590290967,0.976832664,ENSMUSG00000053819,Camk2d,108058,1,0,,1,ENSMUSG00000053819
R-MMU-525793,Myogenesis,1|294,24|8067,0.590290967,0.976832664,ENSMUSG00000031962,Cdh15,12555,1,0,,1,ENSMUSG00000031962
R-MMU-983712,Ion channel transport,6|294,170|8067,0.590608057,0.976832664,ENSMUSG00000030730/ENSMUSG00000007097/ENSMUSG00000034107/ENSMUSG00000033007/ENSMUSG00000053819/ENSMUSG00000041329,Atp2a1/Atp1a2/Ano7/Asic4/Camk2d/Atp1b2,11937/98660/404545/241118/108058/11932,6,0,,6,ENSMUSG00000030730/ENSMUSG00000007097/ENSMUSG00000034107/ENSMUSG00000033007/ENSMUSG00000053819/ENSMUSG00000041329
R-MMU-196854,Metabolism of vitamins and cofactors,6|294,171|8067,0.596378112,0.98387252,ENSMUSG00000058571/ENSMUSG00000032271/ENSMUSG00000002985/ENSMUSG00000018042/ENSMUSG00000030088/ENSMUSG00000032420,Gpc6/Nnmt/Apoe/Cyb5r3/Aldh1l1/Nt5e,23888/18113/11816/109754/107747/23959,6,0,,6,ENSMUSG00000058571/ENSMUSG00000032271/ENSMUSG00000002985/ENSMUSG00000018042/ENSMUSG00000030088/ENSMUSG00000032420
R-MMU-1236975,Antigen processing-Cross presentation,3|294,85|8067,0.604020529,0.986024385,ENSMUSG00000091705/ENSMUSG00000020695/ENSMUSG00000067212,H2-Q2/Mrc2/H2-T23,15013/17534/15040,3,0,,3,ENSMUSG00000091705/ENSMUSG00000020695/ENSMUSG00000067212
R-MMU-1482788,Acyl chain remodelling of PC,1|294,25|8067,0.605267276,0.986024385,ENSMUSG00000028749,Pla2g2f,26971,1,1,ENSMUSG00000028749,0,
R-MMU-1971475,A tetrasaccharide linker sequence is required for GAG synthesis,1|294,25|8067,0.605267276,0.986024385,ENSMUSG00000058571,Gpc6,23888,1,0,,1,ENSMUSG00000058571
R-MMU-418360,Platelet calcium homeostasis,1|294,25|8067,0.605267276,0.986024385,ENSMUSG00000030730,Atp2a1,11937,1,0,,1,ENSMUSG00000030730
R-MMU-429947,Deadenylation of mRNA,1|294,25|8067,0.605267276,0.986024385,ENSMUSG00000031601,Cnot7,18983,1,1,ENSMUSG00000031601,0,
R-MMU-69239,Synthesis of DNA,4|294,115|8067,0.608633659,0.989029696,ENSMUSG00000026134/ENSMUSG00000006585/ENSMUSG00000025358/ENSMUSG00000031821,Prim2/Cdt1/Cdk2/Gins2,19076/67177/12566/272551,4,1,ENSMUSG00000031821,3,ENSMUSG00000026134/ENSMUSG00000006585/ENSMUSG00000025358
R-MMU-422356,Regulation of insulin secretion,2|294,56|8067,0.611020164,0.990431687,ENSMUSG00000032562/ENSMUSG00000010066,Gnai2/Cacna2d2,14678/56808,2,0,,2,ENSMUSG00000032562/ENSMUSG00000010066
R-MMU-211976,Endogenous sterols,1|294,26|8067,0.619697943,0.993741632,ENSMUSG00000020660,Pomc,18976,1,1,ENSMUSG00000020660,0,
R-MMU-2514859,"Inactivation, recovery and regulation of the phototransduction cascade",1|294,26|8067,0.619697943,0.993741632,ENSMUSG00000026643,Nmt2,18108,1,1,ENSMUSG00000026643,0,
R-MMU-5654732,Negative regulation of FGFR3 signaling,1|294,26|8067,0.619697943,0.993741632,ENSMUSG00000022101,Fgf17,14171,1,0,,1,ENSMUSG00000022101
R-MMU-77387,Insulin receptor recycling,1|294,26|8067,0.619697943,0.993741632,ENSMUSG00000005534,Insr,16337,1,0,,1,ENSMUSG00000005534
R-MMU-8873719,RAB geranylgeranylation,2|294,57|8067,0.620706312,0.993741632,ENSMUSG00000021700/ENSMUSG00000030055,Rab3c/Rab43,67295/69834,2,0,,2,ENSMUSG00000021700/ENSMUSG00000030055
R-MMU-71387,Metabolism of carbohydrates,9|294,263|8067,0.625335709,0.994209403,ENSMUSG00000041559/ENSMUSG00000058571/ENSMUSG00000033114/ENSMUSG00000032648/ENSMUSG00000021069/ENSMUSG00000027513/ENSMUSG00000010051/ENSMUSG00000035459/ENSMUSG00000049307,Fmod/Gpc6/Slc35d2/Pygm/Pygl/Pck1/Hyal1/Stab2/Fut4,14264/23888/70484/19309/110095/18534/15586/192188/14345,9,1,ENSMUSG00000035459,8,ENSMUSG00000041559/ENSMUSG00000058571/ENSMUSG00000033114/ENSMUSG00000032648/ENSMUSG00000021069/ENSMUSG00000027513/ENSMUSG00000010051/ENSMUSG00000049307
R-MMU-2029482,Regulation of actin dynamics for phagocytic cup formation,2|294,58|8067,0.630206019,0.994209403,ENSMUSG00000026656/ENSMUSG00000017670,Fcgr2b/Elmo2,14130/140579,2,1,ENSMUSG00000017670,1,ENSMUSG00000026656
R-MMU-1855204,Synthesis of IP3 and IP4 in the cytosol,1|294,27|8067,0.633602781,0.994209403,ENSMUSG00000024998,Plce1,74055,1,0,,1,ENSMUSG00000024998
R-MMU-2514856,The phototransduction cascade,1|294,27|8067,0.633602781,0.994209403,ENSMUSG00000026643,Nmt2,18108,1,1,ENSMUSG00000026643,0,
R-MMU-354192,Integrin alphaIIb beta3 signaling,1|294,27|8067,0.633602781,0.994209403,ENSMUSG00000028465,Tln1,21894,1,0,,1,ENSMUSG00000028465
R-MMU-9006921,Integrin signaling,1|294,27|8067,0.633602781,0.994209403,ENSMUSG00000028465,Tln1,21894,1,0,,1,ENSMUSG00000028465
R-MMU-351202,Metabolism of polyamines,2|294,59|8067,0.639519961,0.994209403,ENSMUSG00000025283/ENSMUSG00000003849,Sat1/Nqo1,20229/18104,2,0,,2,ENSMUSG00000025283/ENSMUSG00000003849
R-MMU-1280215,Cytokine Signaling in Immune system,17|294,496|8067,0.640891678,0.994209403,ENSMUSG00000068748/ENSMUSG00000053113/ENSMUSG00000044244/ENSMUSG00000062312/ENSMUSG00000041417/ENSMUSG00000019960/ENSMUSG00000023905/ENSMUSG00000110206/ENSMUSG00000026073/ENSMUSG00000024620/ENSMUSG00000017057/ENSMUSG00000053819/ENSMUSG00000024366/ENSMUSG00000034765/ENSMUSG00000062991/ENSMUSG00000028465/ENSMUSG00000022101,Ptprz1/Socs3/Il20rb/Erbb2/Pik3r1/Dusp6/Tnfrsf12a/Flt3l/Il1r2/Pdgfrb/Il13ra1/Camk2d/Gfra3/Dusp5/Nrg1/Tln1/Fgf17,19283/12702/213208/13866/18708/67603/27279/14256/16178/18596/16164/108058/14587/240672/211323/21894/14171,17,4,ENSMUSG00000044244/ENSMUSG00000019960/ENSMUSG00000110206/ENSMUSG00000034765,13,ENSMUSG00000068748/ENSMUSG00000053113/ENSMUSG00000062312/ENSMUSG00000041417/ENSMUSG00000023905/ENSMUSG00000026073/ENSMUSG00000024620/ENSMUSG00000017057/ENSMUSG00000053819/ENSMUSG00000024366/ENSMUSG00000062991/ENSMUSG00000028465/ENSMUSG00000022101
R-MMU-1296065,Inwardly rectifying K+ channels,1|294,28|8067,0.647000889,0.994209403,ENSMUSG00000026824,Kcnj3,16519,1,1,ENSMUSG00000026824,0,
R-MMU-176408,Regulation of APC/C activators between G1/S and early anaphase,1|294,28|8067,0.647000889,0.994209403,ENSMUSG00000025358,Cdk2,12566,1,0,,1,ENSMUSG00000025358
R-MMU-390918,Peroxisomal lipid metabolism,1|294,28|8067,0.647000889,0.994209403,ENSMUSG00000029098,Acox3,80911,1,0,,1,ENSMUSG00000029098
R-MMU-418597,G alpha (z) signalling events,1|294,28|8067,0.647000889,0.994209403,ENSMUSG00000022220,Adcy4,104110,1,0,,1,ENSMUSG00000022220
R-MMU-445355,Smooth Muscle Contraction,1|294,28|8067,0.647000889,0.994209403,ENSMUSG00000028465,Tln1,21894,1,0,,1,ENSMUSG00000028465
R-MMU-450282,MAPK targets/ Nuclear events mediated by MAP kinases,1|294,28|8067,0.647000889,0.994209403,ENSMUSG00000019960,Dusp6,67603,1,1,ENSMUSG00000019960,0,
R-MMU-5218920,VEGFR2 mediated vascular permeability,1|294,28|8067,0.647000889,0.994209403,ENSMUSG00000031871,Cdh5,12562,1,0,,1,ENSMUSG00000031871
R-MMU-5654726,Negative regulation of FGFR1 signaling,1|294,28|8067,0.647000889,0.994209403,ENSMUSG00000022101,Fgf17,14171,1,0,,1,ENSMUSG00000022101
R-MMU-5654733,Negative regulation of FGFR4 signaling,1|294,28|8067,0.647000889,0.994209403,ENSMUSG00000022101,Fgf17,14171,1,0,,1,ENSMUSG00000022101
R-MMU-373760,L1CAM interactions,2|294,60|8067,0.648649014,0.994391177,ENSMUSG00000022841/ENSMUSG00000031207,Ap2m1/Msn,11773/17698,2,0,,2,ENSMUSG00000022841/ENSMUSG00000031207
R-MMU-211859,Biological oxidations,6|294,182|8067,0.65687208,0.999883019,ENSMUSG00000035561/ENSMUSG00000032271/ENSMUSG00000020660/ENSMUSG00000018042/ENSMUSG00000060407/ENSMUSG00000001663,Aldh1b1/Nnmt/Pomc/Cyb5r3/Cyp2a12/Gstt1,72535/18113/18976/109754/13085/14871,6,2,ENSMUSG00000035561/ENSMUSG00000020660,4,ENSMUSG00000032271/ENSMUSG00000018042/ENSMUSG00000060407/ENSMUSG00000001663
R-MMU-211897,Cytochrome P450 - arranged by substrate type,2|294,61|8067,0.657594235,0.999883019,ENSMUSG00000020660/ENSMUSG00000060407,Pomc/Cyp2a12,18976/13085,2,1,ENSMUSG00000020660,1,ENSMUSG00000060407
R-MMU-1834949,Cytosolic sensors of pathogen-associated DNA ,1|294,29|8067,0.659910671,0.999883019,ENSMUSG00000043279,Trim56,384309,1,0,,1,ENSMUSG00000043279
R-MMU-73863,RNA Polymerase I Transcription Termination,1|294,29|8067,0.659910671,0.999883019,ENSMUSG00000028318,Polr1e,64424,1,1,ENSMUSG00000028318,0,
R-MMU-69306,DNA Replication,4|294,123|8067,0.661368346,0.999883019,ENSMUSG00000026134/ENSMUSG00000006585/ENSMUSG00000025358/ENSMUSG00000031821,Prim2/Cdt1/Cdk2/Gins2,19076/67177/12566/272551,4,1,ENSMUSG00000031821,3,ENSMUSG00000026134/ENSMUSG00000006585/ENSMUSG00000025358
R-MMU-156590,Glutathione conjugation,1|294,30|8067,0.672349867,0.999883019,ENSMUSG00000001663,Gstt1,14871,1,0,,1,ENSMUSG00000001663
R-MMU-456926,Thrombin signalling through proteinase activated receptors (PARs),1|294,30|8067,0.672349867,0.999883019,ENSMUSG00000020611,Gna13,14674,1,0,,1,ENSMUSG00000020611
R-MMU-5654727,Negative regulation of FGFR2 signaling,1|294,30|8067,0.672349867,0.999883019,ENSMUSG00000022101,Fgf17,14171,1,0,,1,ENSMUSG00000022101
R-MMU-917977,Transferrin endocytosis and recycling,1|294,30|8067,0.672349867,0.999883019,ENSMUSG00000015653,Steap2,74051,1,0,,1,ENSMUSG00000015653
R-MMU-5173105,O-linked glycosylation,3|294,95|8067,0.678826332,0.999883019,ENSMUSG00000058145/ENSMUSG00000074569/ENSMUSG00000039774,Adamts17/Gcnt7/Galnt12,233332/654821/230145,3,2,ENSMUSG00000058145/ENSMUSG00000074569,1,ENSMUSG00000039774
R-MMU-453279,Mitotic G1-G1/S phases,4|294,126|8067,0.679861479,0.999883019,ENSMUSG00000026134/ENSMUSG00000006585/ENSMUSG00000025358/ENSMUSG00000037664,Prim2/Cdt1/Cdk2/Cdkn1c,19076/67177/12566/12577,4,0,,4,ENSMUSG00000026134/ENSMUSG00000006585/ENSMUSG00000025358/ENSMUSG00000037664
R-MMU-69563,p53-Dependent G1 DNA Damage Response,2|294,64|8067,0.683339921,0.999883019,ENSMUSG00000025358/ENSMUSG00000000552,Cdk2/Zfp385a,12566/29813,2,0,,2,ENSMUSG00000025358/ENSMUSG00000000552
R-MMU-69580,p53-Dependent G1/S DNA damage checkpoint,2|294,64|8067,0.683339921,0.999883019,ENSMUSG00000025358/ENSMUSG00000000552,Cdk2/Zfp385a,12566/29813,2,0,,2,ENSMUSG00000025358/ENSMUSG00000000552
R-MMU-3299685,Detoxification of Reactive Oxygen Species,1|294,31|8067,0.684335576,0.999883019,ENSMUSG00000018339,Gpx3,14778,1,0,,1,ENSMUSG00000018339
R-MMU-375280,Amine ligand-binding receptors,1|294,31|8067,0.684335576,0.999883019,ENSMUSG00000041380,Htr2c,15560,1,0,,1,ENSMUSG00000041380
R-MMU-5673000,RAF activation,1|294,31|8067,0.684335576,0.999883019,ENSMUSG00000053819,Camk2d,108058,1,0,,1,ENSMUSG00000053819
R-MMU-15869,Metabolism of nucleotides,3|294,96|8067,0.685701752,0.999883019,ENSMUSG00000015961/ENSMUSG00000032420/ENSMUSG00000026839,Adss/Nt5e/Upp2,11566/23959/76654,3,1,ENSMUSG00000015961,2,ENSMUSG00000032420/ENSMUSG00000026839
R-MMU-73886,Chromosome Maintenance,3|294,96|8067,0.685701752,0.999883019,ENSMUSG00000026134/ENSMUSG00000044783/ENSMUSG00000044783,Prim2/A730008H23Rik/Hjurp,19076/212427/381280,3,0,,2,ENSMUSG00000026134/ENSMUSG00000044783
R-MMU-5654738,Signaling by FGFR2,2|294,65|8067,0.691563553,0.999883019,ENSMUSG00000041417/ENSMUSG00000022101,Pik3r1/Fgf17,18708/14171,2,0,,2,ENSMUSG00000041417/ENSMUSG00000022101
R-MMU-606279,Deposition of new CENPA-containing nucleosomes at the centromere,2|294,65|8067,0.691563553,0.999883019,ENSMUSG00000044783/ENSMUSG00000044783,A730008H23Rik/Hjurp,212427/381280,2,0,,1,ENSMUSG00000044783
R-MMU-774815,Nucleosome assembly,2|294,65|8067,0.691563553,0.999883019,ENSMUSG00000044783/ENSMUSG00000044783,A730008H23Rik/Hjurp,212427/381280,2,0,,1,ENSMUSG00000044783
R-MMU-389356,CD28 co-stimulation,1|294,32|8067,0.695884274,0.999883019,ENSMUSG00000041417,Pik3r1,18708,1,0,,1,ENSMUSG00000041417
R-MMU-451927,Interleukin-2 family signaling,1|294,32|8067,0.695884274,0.999883019,ENSMUSG00000041417,Pik3r1,18708,1,0,,1,ENSMUSG00000041417
R-MMU-9615710,Microautophagy,1|294,32|8067,0.695884274,0.999883019,ENSMUSG00000028494,Plin2,11520,1,0,,1,ENSMUSG00000028494
R-MMU-1234176,Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha,2|294,66|8067,0.699610903,0.999883019,ENSMUSG00000024140/ENSMUSG00000022178,Epas1/Ajuba,13819/16475,2,0,,2,ENSMUSG00000024140/ENSMUSG00000022178
R-MMU-6809371,Formation of the cornified envelope,2|294,66|8067,0.699610903,0.999883019,ENSMUSG00000046834/ENSMUSG00000044430,Krt1/Klk12,16678/69511,2,1,ENSMUSG00000044430,1,ENSMUSG00000046834
R-MMU-69615,G1/S DNA Damage Checkpoints,2|294,66|8067,0.699610903,0.999883019,ENSMUSG00000025358/ENSMUSG00000000552,Cdk2/Zfp385a,12566/29813,2,0,,2,ENSMUSG00000025358/ENSMUSG00000000552
R-MMU-9006925,Intracellular signaling by second messengers,8|294,251|8067,0.701464504,0.999883019,ENSMUSG00000062312/ENSMUSG00000004347/ENSMUSG00000041417/ENSMUSG00000005534/ENSMUSG00000024620/ENSMUSG00000062991/ENSMUSG00000022220/ENSMUSG00000022101,Erbb2/Pde1c/Pik3r1/Insr/Pdgfrb/Nrg1/Adcy4/Fgf17,13866/18575/18708/16337/18596/211323/104110/14171,8,0,,8,ENSMUSG00000062312/ENSMUSG00000004347/ENSMUSG00000041417/ENSMUSG00000005534/ENSMUSG00000024620/ENSMUSG00000062991/ENSMUSG00000022220/ENSMUSG00000022101
R-MMU-163841,"Gamma carboxylation, hypusine formation and arylsulfatase activation",1|294,33|8067,0.707011844,0.999883019,ENSMUSG00000033554,Dph5,69740,1,1,ENSMUSG00000033554,0,
R-MMU-390522,Striated Muscle Contraction,1|294,33|8067,0.707011844,0.999883019,ENSMUSG00000091898,Tnnc1,21924,1,0,,1,ENSMUSG00000091898
R-MMU-6794361,Neurexins and neuroligins,1|294,33|8067,0.707011844,0.999883019,ENSMUSG00000026383,Epb41l5,226352,1,0,,1,ENSMUSG00000026383
R-MMU-382556,ABC-family proteins mediated transport,3|294,100|8067,0.71210592,0.999883019,ENSMUSG00000020865/ENSMUSG00000025194/ENSMUSG00000044749,Abcc3/Abcc2/Abca6,76408/12780/76184,3,0,,3,ENSMUSG00000020865/ENSMUSG00000025194/ENSMUSG00000044749
R-MMU-140877,Formation of Fibrin Clot (Clotting Cascade),1|294,34|8067,0.717733591,0.999883019,ENSMUSG00000026715,Serpinc1,11905,1,0,,1,ENSMUSG00000026715
